번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
1115,131370,알서포트,105802,소프트웨어 개발 및 공급업,"53,267,083","5,326,708,300","100",원(KRW),070-7011-3900,"서울특별시 송파구 위례성대로 10 방이동, 에스타워 9층, 10층, 11층, 12층",2220
1116,140670,알에스오토메이션,032602,전자부품 제조업,"9,103,140","4,551,570,000","500",원(KRW),031-685-9300,경기도 평택시 진위면 진위산단로 38 ,2220
1117,096610,알에프세미,032601,반도체 제조업,"8,120,970","4,060,485,000","500",원(KRW),042-823-9682,대전광역시 서구 둔산로 52 미라클빌딩 11층,2220
1118,061040,알에프텍,032604,통신 및 방송 장비 제조업,"19,050,000","9,525,000,000","500",원(KRW),031-322-1114,경기도 용인시 처인구  원삼면 죽양대로1763번길 60 알에프텍 ,2220
1119,148250,알엔투테크놀로지,032602,전자부품 제조업,"6,328,942","3,164,471,000","500",원(KRW),031-376-5400,경기도 화성시 동탄면 동탄산단9길 11 ,2220
1120,196170,알테오젠,137001,자연과학 및 공학 연구개발업,"12,643,230","6,321,615,000","500",원(KRW),042-384-8780,대전광역시 유성구 유성대로1628번길 62 (전민동 461-38번지),2220
1121,123750,알톤스포츠,033109,그외 기타 운송장비 제조업,"12,746,297","6,373,148,500","500",원(KRW),02-422-0574,경기도 성남시 분당구 판교역로 221 12층(삼평동 투썬월드빌딩),2220
1122,085810,알티캐스트,105802,소프트웨어 개발 및 공급업,"21,223,160","10,987,352,000","500",원(KRW),02-2007-7700,서울특별시 서초구 반포대로 27파크빌딩 6층 ,2220
1123,117670,알파홀딩스,032601,반도체 제조업,"13,144,440","6,572,220,000","500",원(KRW),070-4600-0000,경기도 성남시 분당구 삼평동 688-1 엠텍아이티타워 8층 ,2220
1124,267810,앙츠,199501,컴퓨터 및 통신장비 수리업,"1,547,000","773,500,000","500",원(KRW),02-2677-9915,"서울특별시 영등포구 양산로 53  (양평동3가, 월드메르디앙비즈센터) 911호 ",2220
1125,018250,애경산업,032004,기타 화학제품 제조업,"26,218,335","26,218,335,000","1,000",원(KRW),02-818-1700,서울특별시 마포구 양화로 188 -,2220
1126,161000,애경유화,032001,기초 화학물질 제조업,"32,040,000","16,020,000,000","500",,02-850-2000,서울특별시 구로구  공원로 7 ,2220
1127,196300,애니젠,032101,기초 의약물질 및 생물학적 제제 제조업,"5,016,165","2,508,082,500","500",원(KRW),062-714-1166,광주광역시 북구 첨단과기로 333 광주테크노파크 시험생산동 206호 &nbsp,2220
1128,205500,액션스퀘어,105802,소프트웨어 개발 및 공급업,"26,485,481","13,242,740,500","500",원(KRW),031-781-7161,"경기도 성남시 분당구 판교역로 221 3층(삼평동, 투썬월드빌딩)",2220
1129,052790,액토즈소프트,105802,소프트웨어 개발 및 공급업,"11,330,638","5,665,319,000","500",원(KRW),(02)747-8260,서울특별시 강남구 테헤란로44길 8 아이콘역삼빌딩 10층~15층 ,2220
1130,131400,액트,032602,전자부품 제조업,"17,366,763","8,683,381,500","500",원(KRW),053-593-8560,대구광역시 달서구 성서로35길 26 ,2220
1131,290740,액트로,032902,특수 목적용 기계 제조업,"5,000,054","2,500,027,000","500",원(KRW),031-689-4567,경기도 용인시 기흥구 흥덕1로 13 제타워동 35층 제에이3504호,2220
1132,238090,앤디포스,032202,플라스틱제품 제조업,"15,068,965","7,534,482,500","500",원(KRW),070-7662-2121,충청북도 음성군 대소면 한삼로 224-7 ,2220
1133,174900,앱클론,032103,의료용품 및 기타 의약 관련제품 제조업,"6,800,000","3,400,000,000","500",원(KRW),02-2109-1294,서울특별시 구로구 디지털로 285 에이스트윈타워 1차 1401호 ,2220
1134,255440,야스,032902,특수 목적용 기계 제조업,"13,056,000","6,568,000,000","500",원(KRW),031-904-8591,경기도 파주시 탄현면 한산로 69 &nbsp,2220
1135,030960,양지사,031801,인쇄 및 인쇄관련 산업,"15,980,000","7,990,000,000","500",원(KRW),02  -865 -0041,경기도 김포시 양촌읍 황금1로 131 ,2220
1136,102120,어보브반도체,032601,반도체 제조업,"17,459,653","8,729,826,500","500",원(KRW),02-2193-2200,충청북도 청원군 오창읍 각리1길 93- ,2220
1137,224810,엄지하우스,064204,실내건축 및 건축마무리 공사업,"4,200,000","2,100,000,000","500",원(KRW),02-550-7840,서울특별시 강남구 테헤란로28길 25- ,2220
1138,041590,에너전트,032602,전자부품 제조업,"44,474,790","22,237,395,000","500",원(KRW),02-6005-0555,대전광역시 유성구 테크노1로 30(관평동) ,2220
1139,019990,에너토크,032901,일반 목적용 기계 제조업,"9,756,088","4,878,044,000","500",원(KRW),02-555-0883,경기도 여주군  능서면 능여로 344 ,2220
1140,011090,에넥스,033201,가구 제조업,"59,991,641","29,995,820,500","500",원(KRW),02-2185-2000,서울특별시 서초구 서초대로73길 40(서초동) ,2220
1141,208890,에듀파트너,168507,교육지원 서비스업,"1,990,820","1,990,820,000","1,000",원(KRW),02-6337-5410,"서울특별시 마포구 양화로 125, 8층(서교동,경남관광빌딩) ",2220
1142,041440,에버다임,032902,특수 목적용 기계 제조업,"17,915,944","8,957,972,000","500",원(KRW),(043)530-3300,충청북도 진천군  진천읍 부영길 49 ,2220
1143,270660,에브리봇,032805,가정용 기기 제조업,"1,123,380","561,690,000","500",원(KRW),070-4913-8805,경기도 성남시 분당구 판교역로 240 삼환하이펙스 에이동 1001호,2220
1144,038680,에스넷,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","16,075,215","8,037,607,500","500",원(KRW),02  -3469-2939,서울특별시 강남구 선릉로 514 성원빌딩 ,2220
1145,217480,에스디생명공학,032004,기타 화학제품 제조업,"22,415,066","11,207,533,000","500",원(KRW),02-583-1846,서울특별시 강서구 공항대로61길 29 C동 301호 &nbsp,2220
1146,121890,에스디시스템,032602,전자부품 제조업,"8,762,678","4,381,339,000","500",원(KRW),070-8299-5926,"경기도 성남시 중원구  갈마치로244번길 31 613(상대원동, 현대아이밸리)",2220
1147,030270,에스마크,031301,방적 및 가공사 제조업,"151,254,026","75,627,013,000","500",원(KRW),02  -757 -9171,충청북도 충주시  가주농공2길 21 ,2220
1148,097780,에스맥,032604,통신 및 방송 장비 제조업,"220,938,274","44,187,654,800","200",원(KRW),031-895-2100,경기도 평택시 산단로 241- ,2220
1149,073070,에스모,033003,자동차 신품 부품 제조업,"87,508,375","8,750,837,500","100",원(KRW),052-259-8331,울산 울주군 웅촌면 대대리 1644-295 ,2220
1150,042110,에스씨디,032805,가정용 기기 제조업,"48,329,564","24,164,782,000","500",원(KRW),031 -329 -5555,경기도 용인시 처인구  남사면 형제로17번길 21 ,2220
1151,065420,에스아이리소스,020501,석탄 광업,"52,830,995","5,283,099,500","100",원(KRW),02-780-2388,서울특별시 영등포구 여의공원로 111 1005호 ,2220
1152,270210,에스알바이오텍,032004,기타 화학제품 제조업,"462,776","231,388,000","500",원(KRW),031-726-3134,경기도 성남시 중원구 둔촌대로 484 시콕스타워 B101호 ,2220
1153,103230,에스앤더블류,032901,일반 목적용 기계 제조업,"7,200,000","3,600,000,000","500",원(KRW),051-205-7411,부산광역시 사하구  다대로170번길 29 ,2220
1154,260970,에스앤디,031007,기타 식품 제조업,"303,642","1,518,210,000","5,000",원(KRW),043-710-8000,충청북도 청주시 흥덕구 오송읍 오송생명4로 163 ,2220
1155,900080,에스앤씨엔진그룹,116409,기타 금융업,"115,239,670","614,682,404","0",중국위안(CNY),852-2940-7730,"ROOM 01, 21/F, PROSPER COMMERCIAL BUILDING，9 YIN CHONG STREET, KOWLOON, H.K ",2220
1156,101490,에스앤에스텍,032602,전자부품 제조업,"19,735,331","9,867,665,500","500",원(KRW),053-589-1600,대구광역시 달서구  호산동로 42 ,2220
1157,095910,에스에너지,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","13,277,867","6,638,933,500","500",원(KRW),070-4339-7100,"경기도 성남시 분당구 판교역로241번길 20 (삼평동, 미래에셋타워 3층)",2220
1158,275630,에스에스알,105802,소프트웨어 개발 및 공급업,"5,662,567","2,831,283,500","500",원(KRW),02-6959-0129,"서울특별시 구로구 디지털로26길 111, 1606,1607,1608호 (구로동, 제이앤케이디지털타워) ",2220
1159,031330,에스에이엠티,074605,기계장비 및 관련 물품 도매업,"99,995,067","49,997,533,500","500",원(KRW),02-3458-9000,서울특별시 강남구  영동대로 315 대경빌딩 ,2220
1160,060540,에스에이티,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","26,133,306","13,066,653,000","500",원(KRW),031-450-1400,"경기도 군포시  엘에스로 175 (산본동, 에스에이타워7층)",2220
1161,158300,에스에이티이엔지,032902,특수 목적용 기계 제조업,"3,210,000","1,605,000,000","500",원(KRW),031-433-4711,경기도 시흥시 군자천로21번길 66 (정왕동) ,2220
1162,112240,에스에프씨,032202,플라스틱제품 제조업,"43,981,834","21,990,917,000","500",원(KRW),041-640-0001,충청남도 홍성군  구항면 내포로 682 주식회사 에스에프씨,2220
1163,056190,에스에프에이,032902,특수 목적용 기계 제조업,"35,908,760","17,954,380,000","500",원(KRW),031-379-1793,경기도 화성시 동탄면 영천로 38 ,2220
1164,080000,에스엔유,032902,특수 목적용 기계 제조업,"34,322,870","17,161,435,000","500",원(KRW),041-536-1500,충청남도 아산시 둔포면 아산밸리남로 124 ,2220
1165,160600,에스엔텍,032902,특수 목적용 기계 제조업,"11,755,065","5,877,532,500","500",원(KRW),031-299-3888,경기도 수원시 권선구 산업로155번길 187 (고색동) ,2220
1166,263920,에스엔피월드,033309,그외 기타 제품 제조업,"7,876,580","3,938,290,000","500",원(KRW),032-584-0789,인천광역시 서구 원적로7번길 29 (주)에스엔피월드 ,2220
1167,086460,에스엔피제네틱스,137001,자연과학 및 공학 연구개발업,"1,823,850","911,925,000","500",원(KRW),02-3273-1671,서울특별시 마포구 백범로 35 (신수동) 서강대학교 티이관 1007호,2220
1168,005850,에스엘,033003,자동차 신품 부품 제조업,"33,865,090","16,932,545,000","500",원(KRW),053-850-8511,대구광역시 북구  노원로 85 ,2220
1169,246250,에스엘에스바이오,137209,기타 과학기술 서비스업,"6,822,103","3,411,051,500","500",원(KRW),031-275-5522,경기도 수원시 영통구 창룡대로 260 광교센트럴비즈타워 7층,2220
1170,041510,에스엠,105902,오디오물 출판 및 원판 녹음업,"22,801,301","11,400,650,500","500",원(KRW),02-6240-9817,서울특별시 강남구  압구정로 423 캠브리지연립주택 (주)에스엠엔터테인먼트,2220
1171,299670,에스엠비나,031401,봉제의복 제조업,"1,090,000","545,000,000","500",원(KRW),02-6953-7020,"서울특별시 마포구 마포대로 53, 비동 803호 (도화동, 마포트라팰리스) ",2220
1172,007820,에스엠코어,032901,일반 목적용 기계 제조업,"20,000,000","10,000,000,000","500",원(KRW),02-2090-9273,서울특별시 마포구  마포대로 20 다보빌딩 ,2220
1173,251540,에스와이제이,031401,봉제의복 제조업,"6,566,575","3,283,287,500","500",원(KRW),070-8766-3228,"서울특별시 금천구 가산디지털1로 119 에이동 301호-307호(가산동, 에스케이트윈타워)",2220
1174,109610,에스와이패널,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","24,949,328","12,474,664,000","500",원(KRW),031-222-4028,서울특별시 강남구 논현로81길 3 (역삼동) 보성빌딩,2220
1175,012750,에스원,147503,"경비, 경호 및 탐정업","37,999,178","18,999,589,000","500",원(KRW),00-1588-3112,서울 중구 순화동 168 에스원빌딩 17층 총무팀,2220
1176,123700,에스제이엠,033003,자동차 신품 부품 제조업,"15,604,898","7,802,449,000","500",원(KRW),031-490-3838,경기도 안산시 단원구  별망로459번길 20 (주)에스제이엠,2220
1177,025530,에스제이엠홀딩스,116409,기타 금융업,"14,934,008","7,467,004,000","500",원(KRW),031-491-4151,경기도 안산시 단원구 별망로459번길 20 ,2220
1178,080440,에스제이케이,033003,자동차 신품 부품 제조업,"35,981,654","17,990,827,000","500",원(KRW),02-2106-2309,서울특별시 금천구 벚꽃로 278 SJ테크노빌 205호,2220
1179,217910,에스제이켐,032001,기초 화학물질 제조업,"12,990,522","1,299,052,200","100",원(KRW),041-881-9454,전라북도 익산시 왕궁면 무왕로 2243-23 ,2220
1180,224020,에스케이씨에스,032202,플라스틱제품 제조업,"2,700,000","1,350,000,000","500",원(KRW),,경기도 광주시 초월읍 산수로554번길 47 ,2220
1181,096630,에스코넥,032604,통신 및 방송 장비 제조업,"65,265,724","13,053,144,800","200",원(KRW),031-799-0700,경기도 광주시  오포읍 마루들길172번길 30 ,2220
1182,069510,에스텍,032605,영상 및 음향기기 제조업,"10,910,000","5,455,000,000","500",원(KRW),(055)370-2200,경상남도 양산시  유산공단9길 22 ,2220
1183,041910,에스텍파마,032102,의약품 제조업,"11,898,263","5,949,131,500","500",원(KRW),031-831-4800,경기도 화성시 향남읍 발안공단로 25 ,2220
1184,234300,에스트래픽,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","11,921,180","5,960,590,000","500",원(KRW),031-601-3500,경기도 성남시 분당구 판교로 338(삼평동) ,2220
1185,039440,에스티아이,032902,특수 목적용 기계 제조업,"15,830,000","7,915,000,000","500",원(KRW),031-653-4380,경기도 안성시 공도읍 봉기길 1 ,2220
1186,098660,에스티오,031401,봉제의복 제조업,"8,455,144","4,227,572,000","500",원(KRW),02-2093-2500,"서울특별시 강서구  양천로 583 우림블루나인 (염창동, 우림블루나인비즈니스센터비동 15층)",2220
1187,052020,에스티큐브,032602,전자부품 제조업,"26,710,641","13,355,320,500","500",원(KRW),02-551-3370,"서울특별시 강남구  영동대로 511 2201(삼성동, 무역센터 트레이드타워)",2220
1188,237690,에스티팜,032102,의약품 제조업,"18,656,000","9,328,000,000","500",원(KRW),02-527-6300,"경기도 시흥시 협력로 231(정왕동, 시화공단 1나 802호) &nbsp",2220
1189,050760,에스폴리텍,032202,플라스틱제품 제조업,"16,334,678","8,167,339,000","500",원(KRW),043-536-9191,충청북도 진천군  덕산면 한삼로 275 에스폴리텍 ,2220
1190,058610,에스피지,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","20,876,975","10,438,487,500","500",원(KRW),(032)820-8200,"인천광역시 남동구  청능대로289번길 45 (고잔동, 남동공단 67B12L)",2220
1191,043340,에쎈테크,032901,일반 목적용 기계 제조업,"72,000,000","36,000,000,000","500",원(KRW),032 -818 -7863,인천광역시 남동구 남동서로 315 (남촌동),2220
1192,023960,에쓰씨엔지니어링,064102,토목 건설업,"25,016,587","12,508,293,500","500",원(KRW),02-2167-9090,서울특별시 영등포구 여의도동 23-6 한국HP빌딩 ,2220
1193,054630,에이디칩스,033309,그외 기타 제품 제조업,"24,692,169","12,346,084,500","500",원(KRW),(031)463-7500,"경기도 안양시 동안구  학의로 282, A동 22층(관양동, 금강펜테리움IT타워) ",2220
1194,200710,에이디테크놀로지,032601,반도체 제조업,"9,245,328","4,917,422,500","500",원(KRW),031-776-7575,"경기도 성남시 분당구 대왕판교로644번길 49801호(삼평동, 디티씨타워) ",2220
1195,140910,에이리츠,126801,부동산 임대 및 공급업,"3,675,909","18,379,545,000","5,000",원(KRW),02-2077-5800,"서울특별시 강남구 언주로 711 9층(논현동, 건설공제조합)",2220
