번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
772,066430,와이오엠,074607,기타 전문 도매업,"11,563,534","5,781,767,000","500",원(KRW),051-972-7175,부산광역시 강서구 호계로145번길 36 (죽동동) 주식회사 와이오엠 ,1281
773,193250,와이제이엠게임즈,032602,전자부품 제조업,"45,636,595","4,563,659,500","100",원(KRW),02-591-1310,서울특별시 강남구 테헤란로77길 11-9 삼성타워 8층 ,1281
774,019210,와이지-원,032509,기타 금속 가공제품 제조업,"30,506,398","15,253,199,000","500",원(KRW),032 -526 -0909,인천 부평구 청천동 68번지 ,1281
775,122870,와이지엔터테인먼트,105902,오디오물 출판 및 원판 녹음업,"18,185,709","9,092,854,500","500",원(KRW),02-3142-1104,서울특별시 마포구  희우정로1길 3 ,1281
776,079000,와토스코리아,032202,플라스틱제품 제조업,"7,200,000","3,600,000,000","500",원(KRW),061-392-3685,전라남도 장성군  동화면 전자농공단지1길 31 ,1281
777,114630,우노앤컴퍼니,032005,화학섬유 제조업,"13,573,965","6,886,982,500","500",원(KRW),063-261-7555,전라북도 완주군  봉동읍 완주산단3로 158-15 우노앤컴퍼니 ,1281
778,032820,우리기술,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","85,399,992","42,699,996,000","500",원(KRW),02  -2102-5100,"서울특별시 마포구 월드컵북로56길 9 4층(상암동, 우리기술빌딩)",1281
779,041190,우리기술투자,116409,기타 금융업,"84,000,000","42,000,000,000","500",원(KRW),02-2008-3100,서울특별시 강남구  테헤란로 522 ,1281
780,115440,우리넷,032604,통신 및 방송 장비 제조업,"6,365,710","3,182,855,000","500",원(KRW),031-276-5101,경기도 안양시 동안구 시민대로 353(관양동) ,1281
781,046970,우리로,032604,통신 및 방송 장비 제조업,"24,791,119","12,395,559,500","500",원(KRW),062-602-8100,광주광역시 광산구  평동산단6번로 102-22 ,1281
782,215360,우리산업,033003,자동차 신품 부품 제조업,"9,132,163","4,566,081,500","500",원(KRW),031-201-6522,경기도 용인시 기흥구 지삼로 89 ,1281
783,072470,우리산업홀딩스,116409,기타 금융업,"18,887,341","9,443,670,500","500",원(KRW),031)201-6522,경기도 용인시 기흥구 지삼로 89 ,1281
784,073560,우리손에프앤지,031001,"도축, 육류 가공 및 저장 처리업","69,237,643","34,618,821,500","500",원(KRW),041-563-1055,전라남도 나주시 반남면 장송길 73 ,1281
785,153490,우리이앤엘,032601,반도체 제조업,"49,900,000","24,950,000,000","500",원(KRW),031-599-3143,경기도 안산시 단원구  성곡로 79 ,1281
786,082850,우리이티아이,032804,전구 및 조명장치 제조업,"41,518,621","20,759,310,500","500",원(KRW),031-494-8828,"경기도 안산시 단원구 성곡로 79 (성곡동,608블럭30롯트)",1281
787,037400,우리조명,032804,전구 및 조명장치 제조업,"24,923,346","12,461,673,000","500",원(KRW),031 -492 -1012,경기도 안산시 단원구  성곡로 79 ,1281
788,101170,우림기계,032901,일반 목적용 기계 제조업,"13,500,000","6,750,000,000","500",원(KRW),055-260-0300,경상남도 창원시 성산구  남면로 613 우림기계 ,1281
789,194610,우성아이비,033309,그외 기타 제품 제조업,"21,570,000","2,157,000,000","100",원(KRW),032-550-1000,인천광역시 부평구 평천로 251 -,1281
790,066590,우수AMS,033003,자동차 신품 부품 제조업,"24,694,303","12,347,151,500","500",원(KRW),(055)2745011,경남 창원시 신촌동 192-4번지 ,1281
791,046940,우원개발,064201,기반조성 및 시설물 축조관련 전문공사업,"15,994,936","7,997,468,000","500",원(KRW),02-3490-1996,서울특별시 서초구 강남대로 279 백향빌딩 8층 ,1281
792,215380,우정바이오,137001,자연과학 및 공학 연구개발업,"25,109,711","2,510,971,100","100",원(KRW),031-888-9369,경기도 수원시 영통구 광교로 145 차세대융합기술원 B동 3층,1281
793,065680,우주일렉트로,032602,전자부품 제조업,"9,934,220","4,967,110,000","500",원(KRW),031-371-3700,경기도 화성시  양감면 초록로532번길 61 ,1281
794,018620,우진비앤지,032102,의약품 제조업,"16,217,013","8,108,506,500","500",원(KRW),02)795-2361,경기도 화성시 양감면 정문송산로 230 ,1281
795,032940,원익,074605,기계장비 및 관련 물품 도매업,"17,934,432","8,967,216,000","500",원(KRW),02  -555 -4939,경기도 성남시 분당구 판교로255번길 20 원익빌딩 ,1281
796,240810,원익IPS,032902,특수 목적용 기계 제조업,"41,273,436","20,636,718,000","500",원(KRW),031-8047-7222,경기도 평택시 진위면 진위산단로 75 ,1281
797,074600,원익QnC,032301,유리 및 유리제품 제조업,"26,288,000","13,144,000,000","500",원(KRW),054-472-6138,경북 구미시 구포동 637 ,1281
798,104830,원익머트리얼즈,032001,기초 화학물질 제조업,"6,304,000","3,152,000,000","500",원(KRW),043-210-4600,충청북도 청주시 청원구 오창읍 양청3길 30 -,1281
799,014190,원익큐브,074607,기타 전문 도매업,"35,399,906","17,699,953,000","500",원(KRW),02-530-8800,경기도 성남시 분당구  판교로255번길 20 원익빌딩,1281
800,123100,원익테라세미콘,032902,특수 목적용 기계 제조업,"11,303,840","5,651,920,000","500",원(KRW),031-831-2500,경기도 화성시  동탄면 경기동로 267-24 ,1281
801,030530,원익홀딩스,116409,기타 금융업,"77,237,981","38,618,990,500","500",원(KRW),031-659-2389,경기도 평택시 칠괴길 78-40 78-40, Chilgoe-gil, Pyeongtaek-si, Gyeonggi-
do, Korea ,1281
802,012620,원일특강,032401,1차 철강 제조업,"4,400,000","2,200,000,000","500",원(KRW),031-434-1221,"경기도 시흥시  공단2대로256번길 4 (정왕동, 시화공단3바104)",1281
803,008370,원풍,032202,플라스틱제품 제조업,"12,000,000","6,000,000,000","500",원(KRW),02-3665-5321,서울특별시 강서구 공항대로 343 원풍빌딩 9층,1281
804,008290,원풍물산,031401,봉제의복 제조업,"38,391,781","19,195,890,500","500",원(KRW),02-569-0433(#310),인천 서구 가좌동 539-3 ,1281
805,101160,월덱스,032602,전자부품 제조업,"16,510,993","8,255,496,500","500",원(KRW),054-456-9980,경상북도 구미시  4공단로7길 53-77 ,1281
806,095270,웨이브일렉트로,032604,통신 및 방송 장비 제조업,"10,667,063","5,333,531,500","500",원(KRW),031-269-0010,경기 수원시 권선구 서둔동 14-10 ,1281
807,065950,웰크론,031302,직물직조 및 직물제품 제조업,"25,490,497","12,745,248,500","500",원(KRW),(02)2107-6600,서울특별시 구로구 디지털로27길 12 주식회사 웰크론,1281
808,114190,웰크론강원,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","15,253,030","7,626,515,000","500",원(KRW),031-358-7683,경기도 화성시  장안면 포승장안로 919-18 ,1281
809,076080,웰크론한텍,064101,건물 건설업,"19,362,573","9,681,286,500","500",원(KRW),031-350-8900,경기도 화성시  향남읍 발안공단로 92-36 ,1281
810,196700,웹스,032002,합성고무 및 플라스틱 물질 제조업,"6,849,238","3,424,619,000","500",원(KRW),051-896-6390,부산광역시 해운대구 센텀동로 45 901호,1281
811,069080,웹젠,105802,소프트웨어 개발 및 공급업,"35,310,884","17,655,442,000","500",원(KRW),031-627-6600,경기도 성남시 분당구 판교로 242
(삼평동, 판교디지털콘텐츠파크 B동) ,1281
812,026260,위너지스,074608,상품 종합 도매업,"6,495,008","3,247,504,000","500",원(KRW),02-558-3921,"서울특별시 강남구 언주로 428 (역삼동, 아비스타 R&D 센터) 1106호",1281
813,044340,위닉스,032805,가정용 기기 제조업,"17,873,425","8,936,712,500","500",원(KRW),031 -499 -5085,경기도 시흥시 공단1대로 295(정왕동) 시화공단 3나 607호,1281
814,112040,위메이드,105802,소프트웨어 개발 및 공급업,"16,800,000","8,680,000,000","500",원(KRW),02-3709-2000,
경기도 성남시 분당구 대왕판교로 644번길 49
(삼평동 코리아벤처타운 업무시설비블럭 아이레보타워)
  ,1281
815,038620,위즈코프,074707,연료 소매업,"37,157,072","18,578,536,000","500",원(KRW),02-2007-0300,"서울특별시 강남구  봉은사로 429 , 8층 ( 삼성동, 위즈빌딩) ",1281
816,036090,위지트,032902,특수 목적용 기계 제조업,"72,749,313","36,374,656,500","500",원(KRW),032-820-9900,"인천광역시 남동구 남동서로 187 (고잔동, 58B/5L)",1281
817,136540,윈스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","11,554,731","5,777,365,500","500",원(KRW),031-622-8600,경기도 성남시 분당구 판교로228번길 15 (삼평동) 판교세븐벤처밸리 윈스동 ,1281
818,097800,윈팩,032601,반도체 제조업,"34,091,218","17,045,609,000","500",원(KRW),031-8020-4400,경기도 용인시 처인구  백암면 청강가창로 50 ,1281
819,192390,윈하이텍,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","9,863,089","4,931,544,500","500",원(KRW),02-854-2818,충청북도 음성군 삼성면 하이텍산단로 99 &nbsp,1281
820,036200,유니셈,032902,특수 목적용 기계 제조업,"30,664,223","15,332,111,500","500",원(KRW),031-379-5800,경기도 화성시 동탄면 장지남길 10-7 ,1281
821,018000,유니슨,032901,일반 목적용 기계 제조업,"93,600,606","46,800,303,000","500",원(KRW),02  -528 -8777,경상남도 사천시 사남면 해안산업로 513 -,1281
822,203450,유니온커뮤니티,032604,통신 및 방송 장비 제조업,"14,679,007","7,339,503,500","500",원(KRW),02-6488-3127,서울특별시 송파구 법원로 127 문정대명벨리온 12층 ,1281
823,011320,유니크,033003,자동차 신품 부품 제조업,"19,320,695","9,660,347,500","500",원(KRW),055-340-2000,경상남도 김해시  진영읍 서부로179번길 90 (주)유니크 ,1281
824,086390,유니테스트,032902,특수 목적용 기계 제조업,"21,134,126","10,567,063,000","500",원(KRW),031-205-6111,경기도 용인시 기흥구  기곡로 27 (주)유니테스트,1281
825,241690,유니테크노,033003,자동차 신품 부품 제조업,"11,927,520","5,963,760,000","500",원(KRW),051-203-5460,부산광역시 사하구 신산로 13번길 54 &nbsp,1281
826,142210,유니트론텍,074502,자동차 부품 및 내장품 판매업,"9,931,950","4,965,975,000","500",원(KRW),02-573-6800,"서울특별시 강남구 영동대로 638 9층(삼성동, 삼보빌딩) ",1281
827,048430,유라테크,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","11,520,000","5,760,000,000","500",원(KRW),070-7878-1500,세종특별자치시   전동면 아래깊은내길 25 주식회사 유라테크 ,1281
828,206650,유바이오로직스,137001,자연과학 및 공학 연구개발업,"25,288,486","12,644,243,000","500",원(KRW),02-572-6675,서울특별시 서초구 마방로 8 봄날아침빌딩 6층 ,1281
829,089850,유비벨록스,105802,소프트웨어 개발 및 공급업,"7,115,697","3,557,848,500","500",원(KRW),02-2082-2431,서울특별시 구로구 디지털로31길 1213.14층 ,1281
830,032620,유비케어,105802,소프트웨어 개발 및 공급업,"52,197,139","26,098,569,500","500",원(KRW),02-2105-5000,서울특별시 구로구  디지털로33길 28 우림이비지센터1차 ,1281
831,264450,유비쿼스,032604,통신 및 방송 장비 제조업,"5,123,955","2,561,977,500","500",원(KRW),070-4865-0500,경기도 성남시 분당구 판교로255번길 68 ,1281
832,078070,유비쿼스홀딩스,116409,기타 금융업,"18,696,628","10,348,314,000","500",원(KRW),070-4865-0500,경기도 성남시 분당구 판교로 25568 (삼평동 616) 유비쿼스 ,1281
833,024800,유성티엔에스,084902,육상 여객 운송업,"27,213,580","13,606,790,000","500",원(KRW),02  -3416-6644,"서울특별시 서초구  남부순환로 2583 9층(서초동, 서희타워)",1281
834,054930,유신,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","3,000,000","15,000,000,000","5,000",원(KRW),(02)6202-0114,서울특별시 강남구 역삼로4길 8 ,1281
835,069330,유아이디,032602,전자부품 제조업,"11,887,792","5,943,896,000","500",원(KRW),(041)862-7576,세종특별자치시   전동면 노장공단길 25-9 ,1281
836,049520,유아이엘,032602,전자부품 제조업,"21,784,936","11,142,469,000","500",원(KRW),031-948-1234,경기도 파주시 광탄면 보광로 869-26 ,1281
837,287410,유안타제3호스팩,116601,금융 지원 서비스업,"4,235,000","423,500,000","100",원(KRW),02-3770-3518,서울특별시 중구 을지로 76 ,1281
838,056090,유앤아이,032701,의료용 기기 제조업,"7,737,642","3,868,821,000","500",원(KRW),031-860-6800,경기도 의정부시 산단로76번길 20 &nbsp,1281
839,263770,유에스티,032401,1차 철강 제조업,"22,805,172","2,280,517,200","100",원(KRW),02-2004-9142,경상북도 포항시 남구 철강로 290 (주)유에스티,1281
840,195990,유지인트,032902,특수 목적용 기계 제조업,"79,885,108","39,942,554,000","500",원(KRW),053-582-8036,대구광역시 달성군 유가면 테크노중앙대로 139 ,1281
841,023410,유진기업,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","77,122,067","38,561,033,500","500",원(KRW),02-3704-3300,경기도 부천시 오정구  석천로 457 ,1281
842,056080,유진로봇,032902,특수 목적용 기계 제조업,"37,512,152","18,756,076,000","500",원(KRW),032-550-2304,인천광역시 연수구 하모니로187번길 33 송도동,1281
843,084370,유진테크,032902,특수 목적용 기계 제조업,"22,916,042","11,458,021,000","500",원(KRW),(031)323-5700,경기도 용인시 처인구  양지면 추계로 42 유진테크 ,1281
844,178780,유테크,032602,전자부품 제조업,"14,816,107","7,408,053,500","500",원(KRW),031-444-0202,경기도 안양시 만안구 전파로 48 &nbsp,1281
845,179900,유티아이,032602,전자부품 제조업,"5,332,145","2,666,072,500","500",원(KRW),041-333-4352,충청남도 예산군 응봉면 응봉로 50-16 &nbsp,1281
846,191410,육일씨엔에쓰,032602,전자부품 제조업,"9,363,022","4,681,511,000","500",원(KRW),02-2659-1116,서울특별시 영등포구 국회대로70길 15-1 극동VIP빌딩 7층 ,1281
847,039020,이건홀딩스,116409,기타 금융업,"14,327,078","14,327,078,000","1,000",원(KRW),032-760-0552,인천 남구 도화동 967-3 ,1281
848,060230,이그잭스,032602,전자부품 제조업,"50,722,994","25,361,497,000","500",원(KRW),02-6959-2176,충청남도 천안시 서북구 2공단7길 50 (차암동),1281
849,067920,이글루시큐리티,105802,소프트웨어 개발 및 공급업,"10,996,119","5,498,059,500","500",원(KRW),02 3452 8814,서울특별시 송파구 정의로8길 7 한스빌딩 ,1281
850,044960,이글벳,074607,기타 전문 도매업,"12,641,883","6,320,941,500","500",원(KRW),041 -331 -4100,충청남도 예산군 신암면 추사로 235-34 ,1281
851,073490,이노와이어리스,032604,통신 및 방송 장비 제조업,"6,002,500","3,001,250,000","500",원(KRW),031-788-4600,경기도 성남시 분당구 서현로 190- ,1281
852,215790,이노인스트루먼트,032604,통신 및 방송 장비 제조업,"20,283,149","10,141,574,500","500",원(KRW),02-750-5644,인천광역시 연수구 송도미래로 30 송도스마트밸리 E-2206,1281
853,088390,이녹스,116409,기타 금융업,"9,350,844","4,675,422,000","500",원(KRW),031-727-9191,충청남도 아산시 둔포면 아산밸리로 171 ,1281
854,272290,이녹스첨단소재,032602,전자부품 제조업,"8,969,506","4,484,753,000","500",원(KRW),031-727-9102,충청남도 아산시 둔포면 아산밸리로 171 ,1281
855,053350,이니텍,105802,소프트웨어 개발 및 공급업,"19,790,916","9,895,458,000","500",원(KRW),(02)6445-7000,"서울특별시 구로구 디지털로26길 61 (구로동, 에이스하이앤드2차11층)",1281
